case,window,z_m,variable,value,location,units
factor1,penultimate_hour,381.25,resolved_tke_buoyancy_production,-1.4507896750615146e-7,Center,m^2 s^-3
factor1,penultimate_hour,393.75,resolved_tke_buoyancy_production,-4.610363513180005e-8,Center,m^2 s^-3
factor1,penultimate_hour,6.25,resolved_tke_pressure_transport,0.00028267271409276873,Center,m^2 s^-3
factor1,penultimate_hour,18.75,resolved_tke_pressure_transport,0.00017397502961102873,Center,m^2 s^-3
factor1,penultimate_hour,31.25,resolved_tke_pressure_transport,-0.00021980536985211074,Center,m^2 s^-3
factor1,penultimate_hour,43.75,resolved_tke_pressure_transport,4.999576776754111e-5,Center,m^2 s^-3
factor1,penultimate_hour,56.25,resolved_tke_pressure_transport,-1.7166213183372747e-5,Center,m^2 s^-3
factor1,penultimate_hour,68.75,resolved_tke_pressure_transport,-3.3700772291922476e-5,Center,m^2 s^-3
factor1,penultimate_hour,81.25,resolved_tke_pressure_transport,8.363244091924571e-6,Center,m^2 s^-3
factor1,penultimate_hour,93.75,resolved_tke_pressure_transport,-4.175589310762007e-6,Center,m^2 s^-3
factor1,penultimate_hour,106.25,resolved_tke_pressure_transport,-4.635572804545518e-5,Center,m^2 s^-3
factor1,penultimate_hour,118.75,resolved_tke_pressure_transport,-8.790351603238378e-5,Center,m^2 s^-3
factor1,penultimate_hour,131.25,resolved_tke_pressure_transport,-7.36457895982312e-5,Center,m^2 s^-3
factor1,penultimate_hour,143.75,resolved_tke_pressure_transport,-0.00011137746332678944,Center,m^2 s^-3
factor1,penultimate_hour,156.25,resolved_tke_pressure_transport,-0.00011806441398221068,Center,m^2 s^-3
factor1,penultimate_hour,168.75,resolved_tke_pressure_transport,-7.257127072080038e-5,Center,m^2 s^-3
factor1,penultimate_hour,181.25,resolved_tke_pressure_transport,-1.051416893460555e-5,Center,m^2 s^-3
factor1,penultimate_hour,193.75,resolved_tke_pressure_transport,2.688934182515368e-5,Center,m^2 s^-3
factor1,penultimate_hour,206.25,resolved_tke_pressure_transport,7.096407352946699e-5,Center,m^2 s^-3
factor1,penultimate_hour,218.75,resolved_tke_pressure_transport,6.541497714351863e-5,Center,m^2 s^-3
factor1,penultimate_hour,231.25,resolved_tke_pressure_transport,4.110037116333842e-5,Center,m^2 s^-3
factor1,penultimate_hour,243.75,resolved_tke_pressure_transport,1.6075609437393723e-5,Center,m^2 s^-3
factor1,penultimate_hour,256.25,resolved_tke_pressure_transport,3.3881640320032602e-6,Center,m^2 s^-3
factor1,penultimate_hour,268.75,resolved_tke_pressure_transport,-5.664505806635134e-7,Center,m^2 s^-3
factor1,penultimate_hour,281.25,resolved_tke_pressure_transport,-2.948358996945899e-7,Center,m^2 s^-3
factor1,penultimate_hour,293.75,resolved_tke_pressure_transport,1.1588058441702742e-6,Center,m^2 s^-3
factor1,penultimate_hour,306.25,resolved_tke_pressure_transport,4.428801275935257e-6,Center,m^2 s^-3
factor1,penultimate_hour,318.75,resolved_tke_pressure_transport,8.597516170993913e-6,Center,m^2 s^-3
factor1,penultimate_hour,331.25,resolved_tke_pressure_transport,1.1101677046099212e-5,Center,m^2 s^-3
factor1,penultimate_hour,343.75,resolved_tke_pressure_transport,1.132663783209864e-5,Center,m^2 s^-3
factor1,penultimate_hour,356.25,resolved_tke_pressure_transport,9.491879154666094e-6,Center,m^2 s^-3
factor1,penultimate_hour,368.75,resolved_tke_pressure_transport,6.58805288367148e-6,Center,m^2 s^-3
factor1,penultimate_hour,381.25,resolved_tke_pressure_transport,3.1282253871722787e-6,Center,m^2 s^-3
factor1,penultimate_hour,393.75,resolved_tke_pressure_transport,6.485762185093336e-7,Center,m^2 s^-3
factor1,penultimate_hour,6.25,resolved_tke_shear_production,0.00028644248959608376,Center,m^2 s^-3
factor1,penultimate_hour,18.75,resolved_tke_shear_production,0.0018215851741842926,Center,m^2 s^-3
factor1,penultimate_hour,31.25,resolved_tke_shear_production,0.0029394576558843255,Center,m^2 s^-3
factor1,penultimate_hour,43.75,resolved_tke_shear_production,0.002576763043180108,Center,m^2 s^-3
factor1,penultimate_hour,56.25,resolved_tke_shear_production,0.0021619111066684127,Center,m^2 s^-3
factor1,penultimate_hour,68.75,resolved_tke_shear_production,0.0018251003348268569,Center,m^2 s^-3
factor1,penultimate_hour,81.25,resolved_tke_shear_production,0.0015463834279216826,Center,m^2 s^-3
factor1,penultimate_hour,93.75,resolved_tke_shear_production,0.0013324625906534493,Center,m^2 s^-3
factor1,penultimate_hour,106.25,resolved_tke_shear_production,0.0011569348280318081,Center,m^2 s^-3
factor1,penultimate_hour,118.75,resolved_tke_shear_production,0.0009990280086640269,Center,m^2 s^-3
factor1,penultimate_hour,131.25,resolved_tke_shear_production,0.0008433125622104853,Center,m^2 s^-3
factor1,penultimate_hour,143.75,resolved_tke_shear_production,0.0006917274149600416,Center,m^2 s^-3
factor1,penultimate_hour,156.25,resolved_tke_shear_production,0.0005414181505329907,Center,m^2 s^-3
factor1,penultimate_hour,168.75,resolved_tke_shear_production,0.000361453669029288,Center,m^2 s^-3
factor1,penultimate_hour,181.25,resolved_tke_shear_production,0.0001847139974415768,Center,m^2 s^-3
factor1,penultimate_hour,193.75,resolved_tke_shear_production,4.778819720741012e-5,Center,m^2 s^-3
factor1,penultimate_hour,206.25,resolved_tke_shear_production,-2.6537073608778883e-5,Center,m^2 s^-3
factor1,penultimate_hour,218.75,resolved_tke_shear_production,-4.1649405829957686e-5,Center,m^2 s^-3
factor1,penultimate_hour,231.25,resolved_tke_shear_production,-2.9870881007809658e-5,Center,m^2 s^-3
factor1,penultimate_hour,243.75,resolved_tke_shear_production,-1.3297777513798792e-5,Center,m^2 s^-3
factor1,penultimate_hour,256.25,resolved_tke_shear_production,-3.7385747191365226e-6,Center,m^2 s^-3
factor1,penultimate_hour,268.75,resolved_tke_shear_production,-3.9036019217064677e-7,Center,m^2 s^-3
factor1,penultimate_hour,281.25,resolved_tke_shear_production,2.4836903378400166e-7,Center,m^2 s^-3
factor1,penultimate_hour,293.75,resolved_tke_shear_production,8.086133007623175e-8,Center,m^2 s^-3
factor1,penultimate_hour,306.25,resolved_tke_shear_production,-1.792852888371499e-7,Center,m^2 s^-3
factor1,penultimate_hour,318.75,resolved_tke_shear_production,-3.765695257840207e-7,Center,m^2 s^-3
factor1,penultimate_hour,331.25,resolved_tke_shear_production,-3.0442586052004117e-7,Center,m^2 s^-3
factor1,penultimate_hour,343.75,resolved_tke_shear_production,1.288708038060804e-7,Center,m^2 s^-3
factor1,penultimate_hour,356.25,resolved_tke_shear_production,4.261675643491003e-7,Center,m^2 s^-3
factor1,penultimate_hour,368.75,resolved_tke_shear_production,2.9806949530808424e-7,Center,m^2 s^-3
factor1,penultimate_hour,381.25,resolved_tke_shear_production,9.749699048100524e-8,Center,m^2 s^-3
factor1,penultimate_hour,393.75,resolved_tke_shear_production,1.6451627615765574e-8,Center,m^2 s^-3
factor1,penultimate_hour,6.25,resolved_tke_transport,0.000504149982589297,Center,m^2 s^-3
factor1,penultimate_hour,18.75,resolved_tke_transport,0.00030289392452687025,Center,m^2 s^-3
factor1,penultimate_hour,31.25,resolved_tke_transport,-0.0004882353823632002,Center,m^2 s^-3
factor1,penultimate_hour,43.75,resolved_tke_transport,-0.0001293601526413113,Center,m^2 s^-3
factor1,penultimate_hour,56.25,resolved_tke_transport,-8.722425627638586e-5,Center,m^2 s^-3
factor1,penultimate_hour,68.75,resolved_tke_transport,-0.00010389515591668896,Center,m^2 s^-3
factor1,penultimate_hour,81.25,resolved_tke_transport,-8.312512363772839e-5,Center,m^2 s^-3
factor1,penultimate_hour,93.75,resolved_tke_transport,-8.846751734381542e-5,Center,m^2 s^-3
factor1,penultimate_hour,106.25,resolved_tke_transport,-6.498488437500782e-5,Center,m^2 s^-3
factor1,penultimate_hour,118.75,resolved_tke_transport,-1.9249571323598502e-5,Center,m^2 s^-3
factor1,penultimate_hour,131.25,resolved_tke_transport,-8.582019290770404e-6,Center,m^2 s^-3
factor1,penultimate_hour,143.75,resolved_tke_transport,-5.633218097500503e-5,Center,m^2 s^-3
factor1,penultimate_hour,156.25,resolved_tke_transport,-4.348730908532161e-5,Center,m^2 s^-3
factor1,penultimate_hour,168.75,resolved_tke_transport,-5.993799277348444e-6,Center,m^2 s^-3
factor1,penultimate_hour,181.25,resolved_tke_transport,5.4188242756936233e-5,Center,m^2 s^-3
factor1,penultimate_hour,193.75,resolved_tke_transport,7.044228550512344e-5,Center,m^2 s^-3
factor1,penultimate_hour,206.25,resolved_tke_transport,7.549579459009692e-5,Center,m^2 s^-3
factor1,penultimate_hour,218.75,resolved_tke_transport,5.9286898249411024e-5,Center,m^2 s^-3
factor1,penultimate_hour,231.25,resolved_tke_transport,3.9271921195904724e-5,Center,m^2 s^-3
factor1,penultimate_hour,243.75,resolved_tke_transport,1.607168314876617e-5,Center,m^2 s^-3
factor1,penultimate_hour,256.25,resolved_tke_transport,3.270579327363521e-6,Center,m^2 s^-3
factor1,penultimate_hour,268.75,resolved_tke_transport,-4.308537882025121e-7,Center,m^2 s^-3
factor1,penultimate_hour,281.25,resolved_tke_transport,1.6130593394336756e-7,Center,m^2 s^-3
factor1,penultimate_hour,293.75,resolved_tke_transport,1.433569423170411e-6,Center,m^2 s^-3
factor1,penultimate_hour,306.25,resolved_tke_transport,4.4048719018974225e-6,Center,m^2 s^-3
factor1,penultimate_hour,318.75,resolved_tke_transport,8.410771897615632e-6,Center,m^2 s^-3
factor1,penultimate_hour,331.25,resolved_tke_transport,1.081791515389341e-5,Center,m^2 s^-3
factor1,penultimate_hour,343.75,resolved_tke_transport,1.1093071861978387e-5,Center,m^2 s^-3
factor1,penultimate_hour,356.25,resolved_tke_transport,9.426318911209819e-6,Center,m^2 s^-3
factor1,penultimate_hour,368.75,resolved_tke_transport,6.563013130289619e-6,Center,m^2 s^-3
factor1,penultimate_hour,381.25,resolved_tke_transport,3.1050468578541768e-6,Center,m^2 s^-3
factor1,penultimate_hour,393.75,resolved_tke_transport,6.457565433493073e-7,Center,m^2 s^-3
factor1,penultimate_hour,6.25,resolved_tke_turbulent_transport,0.00022147740673972294,Center,m^2 s^-3
factor1,penultimate_hour,18.75,resolved_tke_turbulent_transport,0.00012891886944998987,Center,m^2 s^-3
factor1,penultimate_hour,31.25,resolved_tke_turbulent_transport,-0.0002684296414372511,Center,m^2 s^-3
factor1,penultimate_hour,43.75,resolved_tke_turbulent_transport,-0.00017935573850991204,Center,m^2 s^-3
factor1,penultimate_hour,56.25,resolved_tke_turbulent_transport,-7.005808220128529e-5,Center,m^2 s^-3
factor1,penultimate_hour,68.75,resolved_tke_turbulent_transport,-7.019443091849098e-5,Center,m^2 s^-3
factor1,penultimate_hour,81.25,resolved_tke_turbulent_transport,-9.148831486527342e-5,Center,m^2 s^-3
factor1,penultimate_hour,93.75,resolved_tke_turbulent_transport,-8.429188528680243e-5,Center,m^2 s^-3
factor1,penultimate_hour,106.25,resolved_tke_turbulent_transport,-1.8629081296239747e-5,Center,m^2 s^-3
factor1,penultimate_hour,118.75,resolved_tke_turbulent_transport,6.865397517685778e-5,Center,m^2 s^-3
factor1,penultimate_hour,131.25,resolved_tke_turbulent_transport,6.506377940240782e-5,Center,m^2 s^-3
factor1,penultimate_hour,143.75,resolved_tke_turbulent_transport,5.504526779986918e-5,Center,m^2 s^-3
factor1,penultimate_hour,156.25,resolved_tke_turbulent_transport,7.457721585524268e-5,Center,m^2 s^-3
factor1,penultimate_hour,168.75,resolved_tke_turbulent_transport,6.65774023218546e-5,Center,m^2 s^-3
factor1,penultimate_hour,181.25,resolved_tke_turbulent_transport,6.470239895861596e-5,Center,m^2 s^-3
factor1,penultimate_hour,193.75,resolved_tke_turbulent_transport,4.355290366220288e-5,Center,m^2 s^-3
factor1,penultimate_hour,206.25,resolved_tke_turbulent_transport,4.531842819233134e-6,Center,m^2 s^-3
factor1,penultimate_hour,218.75,resolved_tke_turbulent_transport,-6.1281414218683494e-6,Center,m^2 s^-3
factor1,penultimate_hour,231.25,resolved_tke_turbulent_transport,-1.828474637477484e-6,Center,m^2 s^-3
factor1,penultimate_hour,243.75,resolved_tke_turbulent_transport,-3.930921366190887e-9,Center,m^2 s^-3
factor1,penultimate_hour,256.25,resolved_tke_turbulent_transport,-1.1758226037272834e-7,Center,m^2 s^-3
factor1,penultimate_hour,268.75,resolved_tke_turbulent_transport,1.3559489886461051e-7,Center,m^2 s^-3
factor1,penultimate_hour,281.25,resolved_tke_turbulent_transport,4.5613930410581816e-7,Center,m^2 s^-3
factor1,penultimate_hour,293.75,resolved_tke_turbulent_transport,2.74761298157955e-7,Center,m^2 s^-3
factor1,penultimate_hour,306.25,resolved_tke_turbulent_transport,-2.3924656034068903e-8,Center,m^2 s^-3
factor1,penultimate_hour,318.75,resolved_tke_turbulent_transport,-1.8675089208386453e-7,Center,m^2 s^-3
factor1,penultimate_hour,331.25,resolved_tke_turbulent_transport,-2.837529144983364e-7,Center,m^2 s^-3
factor1,penultimate_hour,343.75,resolved_tke_turbulent_transport,-2.3355413958370264e-7,Center,m^2 s^-3
factor1,penultimate_hour,356.25,resolved_tke_turbulent_transport,-6.555804432650802e-8,Center,m^2 s^-3
factor1,penultimate_hour,368.75,resolved_tke_turbulent_transport,-2.5036276163348248e-8,Center,m^2 s^-3
factor1,penultimate_hour,381.25,resolved_tke_turbulent_transport,-2.317910652305244e-8,Center,m^2 s^-3
factor1,penultimate_hour,393.75,resolved_tke_turbulent_transport,-2.820367717148997e-9,Center,m^2 s^-3
factor1,penultimate_hour,0.0,resolved_u_w_flux,0.0,Face,m^2 s^-2
factor1,penultimate_hour,12.5,resolved_u_w_flux,-0.009636152535676956,Face,m^2 s^-2
factor1,penultimate_hour,25.0,resolved_u_w_flux,-0.03701583296060562,Face,m^2 s^-2
factor1,penultimate_hour,37.5,resolved_u_w_flux,-0.05062367953360081,Face,m^2 s^-2
factor1,penultimate_hour,50.0,resolved_u_w_flux,-0.050918422639369965,Face,m^2 s^-2
factor1,penultimate_hour,62.5,resolved_u_w_flux,-0.049539605155587196,Face,m^2 s^-2
factor1,penultimate_hour,75.0,resolved_u_w_flux,-0.04638681747019291,Face,m^2 s^-2
factor1,penultimate_hour,87.5,resolved_u_w_flux,-0.042005909606814384,Face,m^2 s^-2
factor1,penultimate_hour,100.0,resolved_u_w_flux,-0.03663531132042408,Face,m^2 s^-2
factor1,penultimate_hour,112.5,resolved_u_w_flux,-0.03168006055057049,Face,m^2 s^-2
factor1,penultimate_hour,125.0,resolved_u_w_flux,-0.02631150558590889,Face,m^2 s^-2
factor1,penultimate_hour,137.5,resolved_u_w_flux,-0.0213988209143281,Face,m^2 s^-2
factor1,penultimate_hour,150.0,resolved_u_w_flux,-0.01598860789090395,Face,m^2 s^-2
factor1,penultimate_hour,162.5,resolved_u_w_flux,-0.011217562481760979,Face,m^2 s^-2
factor1,penultimate_hour,175.0,resolved_u_w_flux,-0.007238702615723014,Face,m^2 s^-2
factor1,penultimate_hour,187.5,resolved_u_w_flux,-0.003724646521732211,Face,m^2 s^-2
factor1,penultimate_hour,200.0,resolved_u_w_flux,-0.0022901961347088218,Face,m^2 s^-2
factor1,penultimate_hour,212.5,resolved_u_w_flux,-0.0016491308924742043,Face,m^2 s^-2
factor1,penultimate_hour,225.0,resolved_u_w_flux,-0.0014350984711199999,Face,m^2 s^-2
factor1,penultimate_hour,237.5,resolved_u_w_flux,-0.0012085979687981308,Face,m^2 s^-2
factor1,penultimate_hour,250.0,resolved_u_w_flux,-0.0010748631320893764,Face,m^2 s^-2
factor1,penultimate_hour,262.5,resolved_u_w_flux,-0.0010645013535395265,Face,m^2 s^-2
factor1,penultimate_hour,275.0,resolved_u_w_flux,-0.0010778142313938588,Face,m^2 s^-2
factor1,penultimate_hour,287.5,resolved_u_w_flux,-0.0010707545443437994,Face,m^2 s^-2
factor1,penultimate_hour,300.0,resolved_u_w_flux,-0.0010331850207876414,Face,m^2 s^-2
factor1,penultimate_hour,312.5,resolved_u_w_flux,-0.0009499351435806602,Face,m^2 s^-2
factor1,penultimate_hour,325.0,resolved_u_w_flux,-0.0008253099513240159,Face,m^2 s^-2
factor1,penultimate_hour,337.5,resolved_u_w_flux,-0.0006745532009517774,Face,m^2 s^-2
factor1,penultimate_hour,350.0,resolved_u_w_flux,-0.0004958534336765297,Face,m^2 s^-2
factor1,penultimate_hour,362.5,resolved_u_w_flux,-0.0002923905667557847,Face,m^2 s^-2
factor1,penultimate_hour,375.0,resolved_u_w_flux,-0.00011593473391258158,Face,m^2 s^-2
factor1,penultimate_hour,387.5,resolved_u_w_flux,-2.286894732606015e-5,Face,m^2 s^-2
factor1,penultimate_hour,400.0,resolved_u_w_flux,0.0,Face,m^2 s^-2
factor1,penultimate_hour,0.0,resolved_v_w_flux,0.0,Face,m^2 s^-2
factor1,penultimate_hour,12.5,resolved_v_w_flux,-0.004638491431251168,Face,m^2 s^-2
factor1,penultimate_hour,25.0,resolved_v_w_flux,-0.017869035713374615,Face,m^2 s^-2
factor1,penultimate_hour,37.5,resolved_v_w_flux,-0.021442181430757046,Face,m^2 s^-2
factor1,penultimate_hour,50.0,resolved_v_w_flux,-0.017878285609185696,Face,m^2 s^-2
factor1,penultimate_hour,62.5,resolved_v_w_flux,-0.012545056641101837,Face,m^2 s^-2
factor1,penultimate_hour,75.0,resolved_v_w_flux,-0.008007797878235579,Face,m^2 s^-2
factor1,penultimate_hour,87.5,resolved_v_w_flux,-0.004585218848660588,Face,m^2 s^-2
factor1,penultimate_hour,100.0,resolved_v_w_flux,-0.0013569411094067618,Face,m^2 s^-2
factor1,penultimate_hour,112.5,resolved_v_w_flux,0.0017046254652086645,Face,m^2 s^-2
factor1,penultimate_hour,125.0,resolved_v_w_flux,0.003957984037697315,Face,m^2 s^-2
factor1,penultimate_hour,137.5,resolved_v_w_flux,0.0049686714773997664,Face,m^2 s^-2
factor1,penultimate_hour,150.0,resolved_v_w_flux,0.005713697522878647,Face,m^2 s^-2
factor1,penultimate_hour,162.5,resolved_v_w_flux,0.005131208337843418,Face,m^2 s^-2
factor1,penultimate_hour,175.0,resolved_v_w_flux,0.0035227914340794086,Face,m^2 s^-2
factor1,penultimate_hour,187.5,resolved_v_w_flux,0.0019032341660931706,Face,m^2 s^-2
factor1,penultimate_hour,200.0,resolved_v_w_flux,0.0005105723248561844,Face,m^2 s^-2
factor1,penultimate_hour,212.5,resolved_v_w_flux,-1.0903422662522644e-5,Face,m^2 s^-2
factor1,penultimate_hour,225.0,resolved_v_w_flux,5.507363312062807e-6,Face,m^2 s^-2
factor1,penultimate_hour,237.5,resolved_v_w_flux,3.550634664861718e-5,Face,m^2 s^-2
factor1,penultimate_hour,250.0,resolved_v_w_flux,5.7172076594724786e-5,Face,m^2 s^-2
factor1,penultimate_hour,262.5,resolved_v_w_flux,7.76886081439443e-5,Face,m^2 s^-2
factor1,penultimate_hour,275.0,resolved_v_w_flux,8.027662261156365e-5,Face,m^2 s^-2
factor1,penultimate_hour,287.5,resolved_v_w_flux,7.236886085593142e-5,Face,m^2 s^-2
factor1,penultimate_hour,300.0,resolved_v_w_flux,6.890214535815176e-5,Face,m^2 s^-2
factor1,penultimate_hour,312.5,resolved_v_w_flux,6.863370981591288e-5,Face,m^2 s^-2
factor1,penultimate_hour,325.0,resolved_v_w_flux,6.251511877053417e-5,Face,m^2 s^-2
factor1,penultimate_hour,337.5,resolved_v_w_flux,5.358865382731892e-5,Face,m^2 s^-2
factor1,penultimate_hour,350.0,resolved_v_w_flux,4.389811601868132e-5,Face,m^2 s^-2
factor1,penultimate_hour,362.5,resolved_v_w_flux,3.21322668241919e-5,Face,m^2 s^-2
factor1,penultimate_hour,375.0,resolved_v_w_flux,2.0156081973254913e-5,Face,m^2 s^-2
factor1,penultimate_hour,387.5,resolved_v_w_flux,8.902248623599007e-6,Face,m^2 s^-2
factor1,penultimate_hour,400.0,resolved_v_w_flux,0.0,Face,m^2 s^-2
factor1,penultimate_hour,0.0,resolved_w_theta_flux,0.0,Face,K m s^-1
factor1,penultimate_hour,12.5,resolved_w_theta_flux,-0.0018451357609592378,Face,K m s^-1
factor1,penultimate_hour,25.0,resolved_w_theta_flux,-0.006738889496773481,Face,K m s^-1
factor1,penultimate_hour,37.5,resolved_w_theta_flux,-0.00828057574108243,Face,K m s^-1
factor1,penultimate_hour,50.0,resolved_w_theta_flux,-0.00816307496279478,Face,K m s^-1
factor1,penultimate_hour,62.5,resolved_w_theta_flux,-0.007995337946340442,Face,K m s^-1
factor1,penultimate_hour,75.0,resolved_w_theta_flux,-0.007739729713648558,Face,K m s^-1
factor1,penultimate_hour,87.5,resolved_w_theta_flux,-0.007193143013864756,Face,K m s^-1
factor1,penultimate_hour,100.0,resolved_w_theta_flux,-0.006557378452271223,Face,K m s^-1
