time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,prescribed_friction_velocity,prescribed_kinematic_stress_magnitude,prescribed_surface_heat_flux,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_sensible_heat_flux,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
14640,542.51352923128218,1,0.41897162795066833,859.375,15.000263214111328,1.1965938938374165e-05,1,0,0,0.5,0.25,0,213.83230590820312,15.193770408630371,515.38785276971805,0,1.1614301204681396,-0.18771521747112274,-0.16162420809268951,-0.079546794295310974,-0.068490386009216309,0,0,0,309.39285278320312,299.96408081054688,15.193140029907227,6.0599117279052734,2.5039968490600586,0.18575569987297058
14700,548.46925461728188,1,0.42114409804344177,859.375,15.000213623046875,1.4708338312630076e-05,1,0,0,0.5,0.25,0,213.44921875,15.200588226318359,521.04579188641776,0,1.1614301204681396,-0.19032424688339233,-0.16387060284614563,-0.078804805874824524,-0.067851528525352478,0,0,0,309.392822265625,299.92584228515625,15.199803352355957,6.2705116271972656,2.3937163352966309,0.18223406374454498
14760,552.90479830444099,1,0.42182642221450806,859.375,15.000161170959473,1.790851638361346e-05,1,0,0,0.5,0.25,0,213.77815246582031,15.212577819824219,525.25955838921891,0,1.1614301204681396,-0.19011399149894714,-0.16368956863880157,-0.081029929220676422,-0.069767370820045471,0,0,0,309.39285278320312,299.951904296875,15.211223602294922,6.2972497940063477,2.5678257942199707,0.18936745822429657
14820,553.7600408592233,1,0.418791264295578,859.375,15.000104904174805,2.1428579202620313e-05,1,0,0,0.5,0.25,0,216.75358581542969,15.248899459838867,526.07203881626208,0,1.1614301204681396,-0.18848170340061188,-0.16228415071964264,-0.077251702547073364,-0.066514290869235992,0,0,0,309.392822265625,299.96804809570312,15.245979309082031,6.1145172119140625,2.7006981372833252,0.19737760722637177
14880,549.13429036581988,1,0.42017450928688049,859.375,15.000043869018555,2.5185920094372705e-05,1,0,0,0.5,0.25,0,217.22383117675781,15.267244338989258,521.67757584752883,0,1.1614301204681396,-0.18887321650981903,-0.16262124478816986,-0.079818546772003174,-0.068724364042282104,0,0,0,309.39285278320312,299.93853759765625,15.26406192779541,6.1914043426513672,2.416264533996582,0.18700909614562988
14940,544.92765437129799,1,0.42059814929962158,859.375,14.99998664855957,2.9132372219464742e-05,1,0,0,0.5,0.25,0,217.48861694335938,15.254301071166992,517.68127165273302,0,1.1614301204681396,-0.18813775479793549,-0.16198800504207611,-0.082571782171726227,-0.071094922721385956,0,0,0,309.392822265625,299.96951293945312,15.249296188354492,6.1025915145874023,2.5075397491455078,0.19217564165592194
15000,549.88804244956373,1,0.42576697468757629,859.375,14.999923706054688,3.3341606467729434e-05,1,0,0,0.5,0.25,0,216.7939453125,15.239046096801758,522.39364032708556,0,1.1614301204681396,-0.19324788451194763,-0.16638787090778351,-0.083563365042209625,-0.07194867730140686,0,0,0,309.392822265625,299.97360229492188,15.208730697631836,6.6292839050292969,2.2798662185668945,0.20482350885868073
15060,567.58152123849356,1,0.42194643616676331,859.375,14.99986457824707,3.7901118048466742e-05,1,0,0,0.5,0.25,0,216.01852416992188,15.260385513305664,539.20244517656886,0,1.1614301204681396,-0.18868201971054077,-0.16245663166046143,-0.084598511457443237,-0.072839953005313873,0,0,0,309.392822265625,299.93350219726562,15.260263442993164,6.5587978363037109,2.5116615295410156,0.19269038736820221
15120,576.23648053704505,1,0.41974946856498718,859.375,14.999799728393555,4.2912826756946743e-05,1,0,0,0.5,0.25,0,218.61911010742188,15.316308975219727,547.42465651019279,0,1.1614301204681396,-0.18644633889198303,-0.16053168475627899,-0.084332622587680817,-0.072611019015312195,0,0,0,309.392822265625,299.962646484375,15.31613826751709,6.05377197265625,2.1259946823120117,0.19019804894924164
15180,580.66962118105835,1,0.41997396945953369,859.375,14.999729156494141,4.8553658416494727e-05,1,0,0,0.5,0.25,0,219.61380004882812,15.407978057861328,551.63614012200537,0,1.1614301204681396,-0.18714918196201324,-0.16113683581352234,-0.08330109715461731,-0.071722865104675293,0,0,0,309.392822265625,299.95431518554688,15.407878875732422,6.4344921112060547,2.604802131652832,0.17953589558601379
15240,585.97824363137886,1,0.41769397258758545,859.375,14.99964427947998,5.5106880608946085e-05,1,0,0,0.5,0.25,0,220.53874206542969,15.438285827636719,556.67933144980987,0,1.1614301204681396,-0.18532712757587433,-0.15956804156303406,-0.081938140094280243,-0.070549346506595612,0,0,0,309.392822265625,299.96682739257812,15.397480010986328,6.5721859931945801,2.8937921524047852,0.17811226844787598
15300,589.82111612448887,1,0.41411495208740234,859.375,14.999544143676758,6.2672101194038987e-05,1,0,0,0.5,0.25,0,221.59672546386719,15.558781623840332,560.33006031826437,0,1.1614301204681396,-0.18226549029350281,-0.15693195164203644,-0.080311842262744904,-0.069149091839790344,0,0,0,309.392822265625,299.96420288085938,15.493392944335938,6.221860408782959,2.1377530097961426,0.17678302526473999
15360,593.43692654519737,1,0.41369175910949707,859.375,14.99943733215332,7.1123977249953896e-05,1,0,0,0.5,0.25,0,223.55015563964844,15.598954200744629,563.76508021793745,0,1.1614301204681396,-0.18132700026035309,-0.15612390637397766,-0.081420473754405975,-0.070103637874126434,0,0,0,309.392822265625,299.95162963867188,15.525094985961914,6.5498552322387695,2.255157470703125,0.17629221081733704
15420,593.48718431380701,1,0.41723215579986572,859.375,14.99932861328125,8.0284517025575042e-05,1,0,0,0.5,0.25,0,224.62020874023438,15.559727668762207,563.8128250981166,0,1.1614301204681396,-0.18368469178676605,-0.15815389156341553,-0.084490507841110229,-0.07274695485830307,0,0,0,309.392822265625,299.95172119140625,15.522729873657227,6.3551673889160156,2.2438991069793701,0.17719095945358276
15480,590.41270112694303,1,0.41415631771087646,859.375,14.999215126037598,8.9949448010884225e-05,1,0,0,0.5,0.25,0,226.20199584960938,15.568397521972656,560.89206607059589,0,1.1614301204681396,-0.18010507524013519,-0.15507180988788605,-0.085139341652393341,-0.073305606842041016,0,0,0,309.392822265625,299.94927978515625,15.525148391723633,6.3855814933776855,2.8267292976379395,0.18090277910232544
15540,590.28005879459988,1,0.41266149282455444,859.375,14.99909782409668,0.00010008299432229251,1,0,0,0.5,0.25,0,230.070068359375,15.543882369995117,560.76605585486982,0,1.1614301204681396,-0.18029108643531799,-0.15523196756839752,-0.081313014030456543,-0.070011109113693237,0,0,0,309.392822265625,299.96487426757812,15.478329658508301,6.4802589416503906,2.581352710723877,0.18599849939346313
15600,589.41766226545303,1,0.41634464263916016,859.375,14.998979568481445,0.00011066277511417866,1,0,0,0.5,0.25,0,233.71310424804688,15.49272632598877,559.9467791521804,0,1.1614301204681396,-0.18354018032550812,-0.1580294668674469,-0.082734555006027222,-0.071235068142414093,0,0,0,309.392822265625,299.96334838867188,15.444095611572266,6.6733493804931641,2.7822647094726562,0.19236606359481812
15660,591.2394348977042,1,0.41849547624588013,859.375,14.998866081237793,0.00012162753409938887,1,0,0,0.5,0.25,0,236.89750671386719,15.492831230163574,561.67746315281897,0,1.1614301204681396,-0.18558596074581146,-0.15979090332984924,-0.083270162343978882,-0.07169622927904129,0,0,0,309.39285278320312,299.9283447265625,15.492708206176758,6.5729856491088867,2.5014071464538574,0.20255973935127258
15720,588.11191091517435,1,0.41813591122627258,859.375,14.998752593994141,0.00013300702266860753,1,0,0,0.5,0.25,0,236.29981994628906,15.522018432617188,558.70631536941562,0,1.1614301204681396,-0.18607273697853088,-0.1602100133895874,-0.081307977437973022,-0.070006772875785828,0,0,0,309.39285278320312,299.93466186523438,15.520717620849609,6.9075798988342285,2.5672554969787598,0.19851036369800568
15780,589.02321609036562,1,0.41598841547966003,932.29168701171875,14.998665809631348,0.00011490182805573568,1,0,0,0.5,0.25,0,239.24385070800781,15.524389266967773,559.57205528584734,0,1.1614301204681396,-0.18326276540756226,-0.15779060125350952,-0.082511939108371735,-0.071043394505977631,0,0,0,309.39285278320312,299.93972778320312,15.522711753845215,6.6482582092285156,2.5321559906005859,0.20528030395507812
15840,593.91644318155545,1,0.41914546489715576,932.29168701171875,14.99864673614502,0.00011870303569594398,1,0,0,0.5,0.25,0,237.70378112792969,15.52100658416748,564.22062102247764,0,1.1614301204681396,-0.18552187085151672,-0.15973570942878723,-0.084943264722824097,-0.073136784136295319,0,0,0,309.392822265625,299.95721435546875,15.519853591918945,6.8453149795532227,2.2327709197998047,0.20082366466522217
15900,592.6018531610739,1,0.41658768057823181,932.29168701171875,14.998626708984375,0.0001226426538778469,1,0,0,0.5,0.25,0,240.23518371582031,15.594930648803711,562.97176050302016,0,1.1614301204681396,-0.18307009339332581,-0.15762472152709961,-0.084333039820194244,-0.072611376643180847,0,0,0,309.39285278320312,299.91366577148438,15.5787353515625,6.8025407791137695,2.2245244979858398,0.19583730399608612
15960,596.25914584303064,1,0.41777500510215759,932.29168701171875,14.99860668182373,0.00012678469647653401,1,0,0,0.5,0.25,0,242.55612182617188,15.603198051452637,566.44618855087913,0,1.1614301204681396,-0.18395048379898071,-0.15838274359703064,-0.085170969367027283,-0.073332838714122772,0,0,0,309.392822265625,299.91864013671875,15.571521759033203,7.0358586311340332,2.8146953582763672,0.17959921061992645
16020,602.45937576378958,1,0.41658112406730652,932.29168701171875,14.998589515686035,0.00013116537593305111,1,0,0,0.5,0.25,0,243.34457397460938,15.479240417480469,572.33640697560008,0,1.1614301204681396,-0.1828654408454895,-0.15744851529598236,-0.08476082980632782,-0.072979703545570374,0,0,0,309.392822265625,299.95263671875,15.447660446166992,6.4085702896118164,2.7149045467376709,0.18335932493209839
16080,606.68669195374957,1,0.41700392961502075,932.29168701171875,14.998569488525391,0.00013577815843746066,1,0,0,0.5,0.25,0,247.04519653320312,15.463801383972168,576.35235735606204,0,1.1614301204681396,-0.18292194604873657,-0.15749716758728027,-0.085609056055545807,-0.073710039258003235,0,0,0,309.39285278320312,299.9708251953125,15.426148414611816,6.3390331268310547,2.2279629707336426,0.17043498158454895
16140,610.82306157519417,1,0.41569533944129944,932.29168701171875,14.998546600341797,0.00014063736307434738,1,0,0,0.5,0.25,0,249.68254089355469,15.496297836303711,580.28190849643443,0,1.1614301204681396,-0.18182462453842163,-0.15655235946178436,-0.084968000650405884,-0.073158085346221924,0,0,0,309.392822265625,299.96640014648438,15.495670318603516,6.4548187255859375,2.1268715858459473,0.16924659907817841
16200,620.13472191381766,1,0.41199439764022827,942.70831298828125,14.998546600341797,0.00013395067071542144,1,0,0,0.5,0.25,0,251.347412109375,15.560132026672363,589.12798581812672,0,1.1614301204681396,-0.17801910638809204,-0.15327577292919159,-0.084696829319000244,-0.072924599051475525,0,0,0,309.39285278320312,299.9696044921875,15.55970573425293,6.4519634246826172,2.1036288738250732,0.16985774040222168
16260,634.32599765045086,1,0.40989094972610474,942.70831298828125,14.998546600341797,0.00013775631668977439,1,0,0,0.5,0.25,0,254.04673767089844,15.698121070861816,602.60969776792831,0,1.1614301204681396,-0.17683301866054535,-0.15225455164909363,-0.082503326237201691,-0.071035981178283691,0,0,0,309.39285278320312,299.960205078125,15.632012367248535,6.6388406753540039,2.5259537696838379,0.17559772729873657
16320,640.6929332736089,1,0.40737971663475037,953.125,14.99854850769043,0.00014158435806166381,1,0,0,0.5,0.25,0,258.07803344726562,15.722641944885254,608.65828660992838,0,1.1614301204681396,-0.17443801462650299,-0.15019243955612183,-0.081997022032737732,-0.070600047707557678,0,0,0,309.39285278320312,299.961181640625,15.636074066162109,6.571812629699707,2.7418246269226074,0.17785906791687012
16380,637.87947772978237,1,0.40788382291793823,953.125,14.998552322387695,0.0001452826545573771,1,0,0,0.5,0.25,0,263.45782470703125,15.5662841796875,605.98550384329326,0,1.1614301204681396,-0.17468386888504028,-0.15040411055088043,-0.082594908773899078,-0.071114830672740936,0,0,0,309.39285278320312,299.94775390625,15.564566612243652,6.4047641754150391,2.466496467590332,0.17594759166240692
16440,637.77223173669756,1,0.40925252437591553,953.125,14.998555183410645,0.0001491815346525982,1,0,0,0.5,0.25,0,263.93234252929688,15.641191482543945,605.88362014986262,0,1.1614301204681396,-0.17425492405891418,-0.15003478527069092,-0.08645966649055481,-0.074442416429519653,0,0,0,309.39285278320312,299.9608154296875,15.610883712768555,6.5765600204467773,2.1520853042602539,0.17386066913604736
16500,642.92075015536136,1,0.41384962201118469,953.125,14.99855899810791,0.00015331699978560209,1,0,0,0.5,0.25,0,269.0086669921875,15.721630096435547,610.77471264759322,0,1.1614301204681396,-0.17950098216533661,-0.15455168485641479,-0.085723504424095154,-0.073808580636978149,0,0,0,309.39285278320312,299.96035766601562,15.694452285766602,6.5814504623413086,2.7280316352844238,0.17181012034416199
16560,645.80221493676243,1,0.41772928833961487,953.125,14.998565673828125,0.00015770144818816334,1,0,0,0.5,0.25,0,272.94427490234375,15.724607467651367,613.51210418992423,0,1.1614301204681396,-0.18332082033157349,-0.15784059464931488,-0.086413979530334473,-0.074403084814548492,0,0,0,309.39285278320312,299.95529174804688,15.683722496032715,6.870079517364502,2.5990452766418457,0.16960591077804565
16620,649.31300387843544,1,0.41841575503349304,953.125,14.998570442199707,0.00016227843298111111,1,0,0,0.5,0.25,0,277.59133911132812,15.762421607971191,616.84735368451368,0,1.1614301204681396,-0.18316078186035156,-0.15770280361175537,-0.088298797607421875,-0.076025925576686859,0,0,0,309.39285278320312,299.9586181640625,15.713535308837891,6.7848491668701172,3.2973208427429199,0.17985741794109344
16680,651.85395297204207,1,0.41958338022232056,953.125,14.998579025268555,0.00016700390551704913,1,0,0,0.5,0.25,0,283.68679809570312,15.589404106140137,619.26125532343997,0,1.1614301204681396,-0.18518002331256866,-0.15944138169288635,-0.086696870625019073,-0.074646651744842529,0,0,0,309.39285278320312,299.9512939453125,15.536647796630859,6.2956781387329102,3.1997137069702148,0.18897570669651031
16740,655.84576641735657,1,0.42259436845779419,953.125,14.998589515686035,0.00017188655328936875,1,0,0,0.5,0.25,0,287.65969848632812,15.691432952880859,623.05347809648867,0,1.1614301204681396,-0.18724881112575531,-0.16122262179851532,-0.089212842285633087,-0.076812922954559326,0,0,0,309.39288330078125,299.93585205078125,15.655994415283203,6.5297584533691406,2.3403110504150391,0.19512169063091278
16800,666.90882693056164,1,0.43129846453666687,953.125,14.998600006103516,0.00017695919086690992,1,0,0,0.5,0.25,0,290.96588134765625,15.700750350952148,633.56338558403354,0,1.1614301204681396,-0.1946454793214798,-0.16759121417999268,-0.093752846121788025,-0.0807218998670578,0,0,0,309.39285278320312,299.957275390625,15.656069755554199,6.731849193572998,2.2572231292724609,0.19590038061141968
16860,675.87050007361222,1,0.43278378248214722,953.125,14.998615264892578,0.00018226679821964353,1,0,0,0.5,0.25,0,295.16702270507812,15.586067199707031,642.07697506993156,0,1.1614301204681396,-0.19588935375213623,-0.16866219043731689,-0.094605088233947754,-0.081455685198307037,0,0,0,309.39285278320312,299.95184326171875,15.537282943725586,6.6229796409606934,2.7073931694030762,0.19040654599666595
16920,682.42388298821811,1,0.43520650267601013,953.125,14.998631477355957,0.00018786620057653636,1,0,0,0.5,0.25,0,299.02584838867188,15.572446823120117,648.30268883880717,0,1.1614301204681396,-0.19760788977146149,-0.17014186084270477,-0.096656493842601776,-0.083221964538097382,0,0,0,309.39285278320312,299.92181396484375,15.530702590942383,6.7308578491210938,2.9554781913757324,0.19974678754806519
16980,692.46522041589697,1,0.43655934929847717,953.125,14.998653411865234,0.00019368685025256127,1,0,0,0.5,0.25,0,299.98605346679688,15.633458137512207,657.84195939510209,0,1.1614301204681396,-0.19924210011959076,-0.17154893279075623,-0.096428409218788147,-0.083025582134723663,0,0,0,309.39288330078125,299.89425659179688,15.57380485534668,6.7225437164306641,2.8735713958740234,0.2072446197271347
17040,699.9613868882617,1,0.43583202362060547,953.125,14.998677253723145,0.00019966204126831144,1,0,0,0.5,0.25,0,300.82421875,15.713622093200684,664.96331754384858,0,1.1614301204681396,-0.19867533445358276,-0.1710609495639801,-0.095907554030418396,-0.082577116787433624,0,0,0,309.39288330078125,299.9547119140625,15.621953964233398,7.0612163543701172,2.3028182983398438,0.21757970750331879
17100,703.56364155751839,1,0.43470749258995056,953.125,14.99870777130127,0.00020577434042934328,1,0,0,0.5,0.25,0,300.39590454101562,15.851590156555176,668.38545947964246,0,1.1614301204681396,-0.19737905263900757,-0.16994483768939972,-0.095975451171398163,-0.082635581493377686,0,0,0,309.39288330078125,299.93026733398438,15.704606056213379,7.3530254364013672,2.4453368186950684,0.21102455258369446
17160,698.47231791065724,1,0.4300372302532196,984.375,14.998753547668457,0.00018764473497867584,1,0,0,0.5,0.25,0,300.07708740234375,15.801568984985352,663.54870201512438,0,1.1614301204681396,-0.19277811050415039,-0.16598339378833771,-0.094707220792770386,-0.081543624401092529,0,0,0,309.39288330078125,299.950927734375,15.687922477722168,7.8575801849365234,2.8589692115783691,0.21507701277732849
17220,693.75340897522756,1,0.43222340941429138,984.375,14.998806953430176,0.00019038791651837528,1,0,0,0.5,0.25,0,301.12057495117188,15.895612716674805,659.06573852646613,0,1.1614301204681396,-0.19504362344741821,-0.16793401539325714,-0.095058523118495941,-0.081846095621585846,0,0,0,309.39288330078125,299.90985107421875,15.747217178344727,6.7311873435974121,2.6178178787231445,0.21336673200130463
17280,703.23918294575151,1,0.42963141202926636,984.375,14.998860359191895,0.00019306782633066177,1,0,0,0.5,0.25,0,303.79632568359375,15.836050033569336,668.07722379846393,0,1.1614301204681396,-0.19361540675163269,-0.16670431196689606,-0.092043675482273102,-0.079250290989875793,0,0,0,309.39288330078125,299.8875732421875,15.700934410095215,7.8850917816162109,2.5475978851318359,0.20943121612071991
17340,705.44540093555361,1,0.43076434731483459,984.375,14.998919486999512,0.00019563491514418274,1,0,0,0.5,0.25,0,305.25436401367188,15.691340446472168,670.17313088877586,0,1.1614301204681396,-0.1943279504776001,-0.16731782257556915,-0.09317895770072937,-0.080227777361869812,0,0,0,309.39285278320312,299.92236328125,15.613073348999023,7.256202220916748,2.5473060607910156,0.19747565686702728
17400,698.79067471102258,1,0.43082621693611145,984.375,14.99897575378418,0.00019806771888397634,1,0,0,0.5,0.25,0,304.96084594726562,15.546504020690918,663.85114097547137,0,1.1614301204681396,-0.19480346143245697,-0.16772723197937012,-0.092325299978256226,-0.079492770135402679,0,0,0,309.39285278320312,299.96572875976562,15.540896415710449,7.534855842590332,2.1168513298034668,0.19934168457984924
17460,703.72820994023368,1,0.42968291044235229,984.375,14.99903678894043,0.00020036958449054509,1,0,0,0.5,0.25,0,308.87030029296875,15.612350463867188,668.54179944322198,0,1.1614301204681396,-0.19192786514759064,-0.16525132954120636,-0.095627918839454651,-0.082336351275444031,0,0,0,309.39285278320312,299.94827270507812,15.585885047912598,7.199981689453125,2.4322872161865234,0.19798503816127777
17520,703.51171054394092,1,0.43186143040657043,984.375,14.999095916748047,0.00020253188267815858,1,0,0,0.5,0.25,0,310.232177734375,15.704050064086914,668.33612501674384,0,1.1614301204681396,-0.19403526186943054,-0.1670658141374588,-0.096285715699195862,-0.082902722060680389,0,0,0,309.39285278320312,299.94601440429688,15.630119323730469,6.818568229675293,2.8957819938659668,0.19978784024715424
17580,703.05343521634722,1,0.4350726306438446,984.375,14.999155044555664,0.00020452581520657986,1,0,0,0.5,0.25,0,311.70269775390625,15.633835792541504,667.90076345552984,0,1.1614301204681396,-0.19626368582248688,-0.16898450255393982,-0.099057525396347046,-0.085289269685745239,0,0,0,309.39288330078125,299.93563842773438,15.631046295166016,7.4169759750366211,2.9591832160949707,0.22072823345661163
17640,702.3140386220623,1,0.44135192036628723,984.375,14.999211311340332,0.00020635341934394091,1,0,0,0.5,0.25,0,309.36672973632812,15.598884582519531,667.1983366909592,0,1.1614301204681396,-0.20207414031028748,-0.17398734390735626,-0.10173057019710541,-0.087590776383876801,0,0,0,309.39285278320312,299.95761108398438,15.59761905670166,7.2387747764587402,2.4804437160491943,0.22855179011821747
17700,708.93226882970282,1,0.4370867908000946,984.375,14.999268531799316,0.00020800784113816917,1,0,0,0.5,0.25,0,308.61996459960938,15.699956893920898,673.48565538821765,0,1.1614301204681396,-0.19839416444301605,-0.17081885039806366,-0.099362105131149292,-0.085551515221595764,0,0,0,309.39288330078125,299.95401000976562,15.670932769775391,7.3783226013183594,2.5784058570861816,0.23985256254673004
17760,715.94074608112044,1,0.43655899167060852,984.375,14.99931812286377,0.00020950491307303309,1,0,0,0.5,0.25,0,310.08584594726562,15.827157020568848,680.14370877706438,0,1.1614301204681396,-0.19892655313014984,-0.1712772399187088,-0.097076945006847382,-0.083583973348140717,0,0,0,309.39285278320312,299.92791748046875,15.803495407104492,7.1369771957397461,2.2342314720153809,0.23590967059135437
17820,712.11611300181073,1,0.43449205160140991,984.375,14.999370574951172,0.000210887475986965,1,0,0,0.5,0.25,0,310.46865844726562,15.811128616333008,676.51030735172014,0,1.1614301204681396,-0.19570422172546387,-0.16850279271602631,-0.098864629864692688,-0.085123181343078613,0,0,0,309.39285278320312,299.94284057617188,15.783063888549805,7.0512018203735352,2.9756312370300293,0.21558941900730133
17880,713.3057599511169,1,0.43291690945625305,984.375,14.999416351318359,0.00021214123989921063,1,0,0,0.5,0.25,0,312.63674926757812,15.726879119873047,677.64047195356102,0,1.1614301204681396,-0.19548481702804565,-0.1683138906955719,-0.095742911100387573,-0.082435362040996552,0,0,0,309.39285278320312,299.9647216796875,15.705806732177734,7.5123624801635742,2.3085548877716064,0.21142572164535522
17940,711.38519596896765,1,0.43728002905845642,984.375,14.999460220336914,0.0002132949884980917,1,0,0,0.5,0.25,0,312.98956298828125,15.689916610717773,675.81593617051919,0,1.1614301204681396,-0.19912825524806976,-0.1714509129524231,-0.098326593637466431,-0.084659934043884277,0,0,0,309.39285278320312,299.9395751953125,15.685827255249023,7.2490510940551758,3.4221944808959961,0.22779695689678192
18000,706.88362783946195,1,0.4386381208896637,984.375,14.999499320983887,0.0002143965830327943,1,0,0,0.5,0.25,0,311.03909301757812,15.656856536865234,671.53944644748879,0,1.1614301204681396,-0.20063215494155884,-0.17274577915668488,-0.098399676382541656,-0.084722854197025299,0,0,0,309.39285278320312,299.96160888671875,15.655857086181641,7.674835205078125,2.7048120498657227,0.21289752423763275
