figure,page,experiment,case_id,variable,coordinate,coordinate_value,value,units,averaging,svg_path_index,svg_x_pt,svg_y_pt,outline_halfwidth_value,intersection_count,method
6,11,Mixed-SGS,45MS,w_variance,height_m,60.0,0.1232603365017343,m^2 s^-2,2-4 h,373,248.8796256,212.63945081835783,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,70.0,0.13530316853469954,m^2 s^-2,2-4 h,373,252.3653057,211.73495823158868,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,80.0,0.14599369409312524,m^2 s^-2,2-4 h,373,255.4595739,210.8304656448195,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,90.0,0.15554584128067797,m^2 s^-2,2-4 h,373,258.2243496,209.92597305805032,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,100.0,0.16413107416654538,m^2 s^-2,2-4 h,373,260.7092614,209.02148047128114,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,110.0,0.17189638441002833,m^2 s^-2,2-4 h,373,262.9568546,208.11698788451196,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,120.0,0.1789597915405478,m^2 s^-2,2-4 h,373,265.0012888,207.2124952977428,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,130.0,0.18496153285612002,m^2 s^-2,2-4 h,373,266.7384342,206.30800271097362,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,140.0,0.1904171904472664,m^2 s^-2,2-4 h,373,268.317521,205.40351012420444,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,150.0,0.19534693635418857,m^2 s^-2,2-4 h,373,269.7443878,204.49901753743526,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,160.0,0.19932500115615945,m^2 s^-2,2-4 h,373,270.8957998,203.59452495066608,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,170.0,0.2029900490036091,m^2 s^-2,2-4 h,373,271.9566121,202.69003236389693,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,180.0,0.20584087590393463,m^2 s^-2,2-4 h,373,272.7817561,201.78553977712775,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,190.0,0.2082717027957096,m^2 s^-2,2-4 h,373,273.4853352,200.88104719035857,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,200.0,0.21009481147684958,m^2 s^-2,2-4 h,373,274.0130162,199.9765546035894,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,210.0,0.21147866194211412,m^2 s^-2,2-4 h,373,274.4135582,199.07206201682024,0.0,1,vector centerline interpolation
