figure,page,experiment,case_id,variable,coordinate,coordinate_value,value,units,averaging,svg_path_index,svg_x_pt,svg_y_pt,outline_halfwidth_value,intersection_count,method
1,7,Mixed-SGS,45MS,q_l,height_m,230.0,2.2856564915380844e-8,kg kg^-1,2-4 h,357,212.8574398,196.29875397838072,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,240.0,2.3861173183051506e-8,kg kg^-1,2-4 h,357,212.8578698,195.40702180848933,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,250.0,2.4866015080537998e-8,kg kg^-1,2-4 h,357,212.8582999,194.51528963859795,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,260.0,2.5870623348208663e-8,kg kg^-1,2-4 h,357,212.8587299,193.62355746870654,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,270.0,2.6875231615945728e-8,kg kg^-1,2-4 h,357,212.8591599,192.73182529881515,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,280.0,2.7879839883616393e-8,kg kg^-1,2-4 h,357,212.8595899,191.84009312892377,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,290.0,2.888468178110288e-8,kg kg^-1,2-4 h,357,212.86002,190.94836095903239,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,300.0,2.988929004877355e-8,kg kg^-1,2-4 h,357,212.86045,190.056628789141,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,310.0,3.0893898316510615e-8,kg kg^-1,2-4 h,357,212.86088,189.1648966192496,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,320.0,3.189850658418128e-8,kg kg^-1,2-4 h,357,212.86131,188.2731644493582,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,330.0,3.2903348481667766e-8,kg kg^-1,2-4 h,357,212.8617401,187.38143227946682,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,340.0,3.390795674933843e-8,kg kg^-1,2-4 h,357,212.8621701,186.48970010957544,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,350.0,3.4912565017075496e-8,kg kg^-1,2-4 h,357,212.8626001,185.59796793968405,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,360.0,3.591717328474616e-8,kg kg^-1,2-4 h,357,212.8630301,184.70623576979267,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,45MS,q_l,height_m,370.0,3.692201518223265e-8,kg kg^-1,2-4 h,357,212.8634602,183.8145035999013,0.0,1,vector centerline interpolation
